time,P,Q,R,Phi,The,Psi,U,V,W,X,Y,Z,RPM1,RPM2,RPM3,RPM4,mc1,mc2,mc3,mc4,Phi_cmd,The_cmd,Psi_cmd,Alt_cmd
41.02,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,4.87080669702394e-16,3.22667346578695e-16,-7.04225331748476e-15,63.0831141477533,11.1231026397765,-4.62791704308578e-14,1184.09991643884,3.04875875924418,4139.7809890518,4139.7809890518,4139.7809890518,4139.7809890518,39.2582103126479,39.2582103126479,39.2582103126479,39.2582103126479,-0.174532925199433,0,0,3.048
41.04,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,5.00387676807842e-16,3.18871180809353e-16,-7.18861442749747e-15,63.1171839202115,11.1291038797715,-4.68325410021417e-14,1185.38138730963,3.048755696347,4139.78173952432,4139.78173952432,4139.78173952432,4139.78173952432,39.2582199808156,39.2582199808156,39.2582199808156,39.2582199808156,-0.174532925199433,0,0,3.048
41.06,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,5.13694683913291e-16,3.1507501504001e-16,-7.33249594784865e-15,63.1512536926698,11.135105192354,-4.7384168735152e-14,1186.66355006615,3.04875251243901,4139.78249681288,4139.78249681288,4139.78249681288,4139.78249681288,39.2582297248992,39.2582297248992,39.2582297248992,39.2582297248992,-0.174532925199433,0,0,3.048
41.08,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,5.27001691018739e-16,3.11278849270668e-16,-7.47389787954187e-15,63.185323465128,11.1411065781711,-4.79339987876322e-14,1187.94640470867,3.04874920895631,4139.78326072783,4139.78326072783,4139.78326072783,4139.78326072783,39.2582395425402,39.2582395425402,39.2582395425402,39.2582395425402,-0.174532925199433,0,0,3.048
41.1,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,5.40308698124188e-16,3.07482683501325e-16,-7.61282022358948e-15,63.2193932375863,11.1471080378518,-4.84819763172799e-14,1189.22995123742,3.04874578734756,4139.78403107959,4139.78403107959,4139.78403107959,4139.78403107959,39.2582494313825,39.2582494313825,39.2582494313825,39.2582494313825,-0.174532925199433,0,0,3.048
41.12,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,5.53615705229636e-16,3.03686517731983e-16,-7.74926298101237e-15,63.2534630100445,11.1531095720067,-4.90280464817459e-14,1190.51418965268,3.04874224907363,4139.7848076787,4139.7848076787,4139.7848076787,4139.7848076787,39.2582593890728,39.2582593890728,39.2582593890728,39.2582593890728,-0.174532925199433,0,0,3.048
41.14,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,5.66922712335084e-16,2.9989035196264e-16,-7.8832261528397e-15,63.2875327825028,11.1591111812282,-4.95721544386345e-14,1191.7991199547,3.04873859560724,4139.78559033581,4139.78559033581,4139.78559033581,4139.78559033581,39.2582694132611,39.2582694132611,39.2582694132611,39.2582694132611,-0.174532925199433,0,0,3.048
41.16,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,5.80229719440533e-16,2.96094186193298e-16,-8.01470974010867e-15,63.321602554961,11.1651128660906,-5.0114245345503e-14,1193.08474214374,3.0487348284326,4139.78637886175,4139.78637886175,4139.78637886175,4139.78637886175,39.2582795016015,39.2582795016015,39.2582795016015,39.2582795016015,-0.174532925199433,0,0,3.048
41.18,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,5.93536726545981e-16,2.92298020423955e-16,-8.14371374386424e-15,63.3556723274193,11.1711146271498,-5.0654264359861e-14,1194.37105622007,3.04873094904505,4139.78717306754,4139.78717306754,4139.78717306754,4139.78717306754,39.2582896517518,39.2582896517518,39.2582896517518,39.2582896517518,-0.174532925199433,0,0,3.048
41.2,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,6.0684373365143e-16,2.88501854654613e-16,-8.27023816515891e-15,63.3897420998776,11.1771164649437,-5.11921566391708e-14,1195.65806218394,3.0487269589507,4139.78797276446,4139.78797276446,4139.78797276446,4139.78797276446,39.2582998613745,39.2582998613745,39.2582998613745,39.2582998613745,-0.174532925199433,0,0,3.048
41.22,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,6.20150740756878e-16,2.8470568888527e-16,-8.39428300505246e-15,63.4238118723358,11.1831183799918,-5.17278673408467e-14,1196.94576003564,3.04872285966607,4139.78877776405,4139.78877776405,4139.78877776405,4139.78877776405,39.2583101281372,39.2583101281372,39.2583101281372,39.2583101281372,-0.174532925199433,0,0,3.048
41.24,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,6.33457747862327e-16,2.80909523115928e-16,-8.51584826461169e-15,63.4578816447941,11.1891203727959,-5.22613416222548e-14,1198.23414977543,3.04871865271775,4139.78958787816,4139.78958787816,4139.78958787816,4139.78958787816,39.2583204497126,39.2583204497126,39.2583204497126,39.2583204497126,-0.174532925199433,0,0,3.048
41.26,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,6.46764754967775e-16,2.77113357346586e-16,-8.63493394491018e-15,63.4919514172523,11.1951224438392,-5.27925246407129e-14,1199.52323140357,3.04871433964201,4139.79040291898,4139.79040291898,4139.79040291898,4139.79040291898,39.2583308237797,39.2583308237797,39.2583308237797,39.2583308237797,-0.174532925199433,0,0,3.048
41.28,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,6.60071762073223e-16,2.73317191577243e-16,-8.75154004702805e-15,63.5260211897106,11.2011245935871,-5.33213615534904e-14,1200.81300492035,3.04870992198448,4139.79122269906,4139.79122269906,4139.79122269906,4139.79122269906,39.2583412480232,39.2583412480232,39.2583412480232,39.2583412480232,-0.174532925199433,0,0,3.048
41.3,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,6.73378769178672e-16,2.69521025807901e-16,-8.86566657205168e-15,63.5600909621688,11.2071268224871,-5.38477975178078e-14,1202.10347032603,3.04870540129977,4139.79204703136,4139.79204703136,4139.79204703136,4139.79204703136,39.2583517201344,39.2583517201344,39.2583517201344,39.2583517201344,-0.174532925199433,0,0,3.048
41.32,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,6.8668577628412e-16,2.65724860038558e-16,-8.97731352107351e-15,63.5941607346271,11.2131291309683,-5.4371777690837e-14,1203.3946276209,3.04870077915114,4139.7928757293,4139.7928757293,4139.7928757293,4139.7928757293,39.258362237812,39.258362237812,39.258362237812,39.258362237812,-0.174532925199433,0,0,3.048
41.34,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,6.99992783389569e-16,2.61928694269216e-16,-9.08648089519174e-15,63.6282305070853,11.2191315194422,-5.48932472297005e-14,1204.68647680522,3.0486960571101,4139.79370860672,4139.79370860672,4139.79370860672,4139.79370860672,39.2583727987614,39.2583727987614,39.2583727987614,39.2583727987614,-0.174532925199433,0,0,3.048
41.36,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,7.13299790495017e-16,2.58132528499873e-16,-9.19316869551013e-15,63.6623002795436,11.2251339883024,-5.54121512914721e-14,1205.97901787928,3.04869123675611,4139.79454547802,4139.79454547802,4139.79454547802,4139.79454547802,39.2583834006963,39.2583834006963,39.2583834006963,39.2583834006963,-0.174532925199433,0,0,3.048
41.38,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,7.26606797600465e-16,2.54336362730531e-16,-9.29737692313772e-15,63.6963700520018,11.2311365379244,-5.59284350331761e-14,1207.27225084335,3.0486863196762,4139.79538615808,4139.79538615808,4139.79538615808,4139.79538615808,39.2583940413381,39.2583940413381,39.2583940413381,39.2583940413381,-0.174532925199433,0,0,3.048
41.4,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,7.39913804705914e-16,2.50540196961188e-16,-9.39910557918861e-15,63.7304398244601,11.2371391686662,-5.64420436117878e-14,1208.56617569773,3.04868130746462,4139.79623046238,4139.79623046238,4139.79623046238,4139.79623046238,39.258404718417,39.258404718417,39.258404718417,39.258404718417,-0.174532925199433,0,0,3.048
41.42,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,7.53220811811362e-16,2.46744031191846e-16,-9.49835466478168e-15,63.7645095969183,11.2431418808679,-5.69529221842329e-14,1209.86079244268,3.04867620172249,4139.79707820698,4139.79707820698,4139.79707820698,4139.79707820698,39.2584154296716,39.2584154296716,39.2584154296716,39.2584154296716,-0.174532925199433,0,0,3.048
41.44,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,7.66527818916811e-16,2.42947865422504e-16,-9.5951241810404e-15,63.7985793693766,11.2491446748518,-5.74610159073878e-14,1211.1561010785,3.04867100405746,4139.79792920855,4139.79792920855,4139.79792920855,4139.79792920855,39.2584261728503,39.2584261728503,39.2584261728503,39.2584261728503,-0.174532925199433,0,0,3.048
41.46,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,7.79834826022259e-16,2.39151699653161e-16,-9.68941412909254e-15,63.8326491418348,11.2551475509229,-5.79662699380795e-14,1212.45210160547,3.04866571608337,4139.79878328445,4139.79878328445,4139.79878328445,4139.79878328445,39.2584369457106,39.2584369457106,39.2584369457106,39.2584369457106,-0.174532925199433,0,0,3.048
41.48,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,7.93141833127708e-16,2.35355533883819e-16,-9.78122451006995e-15,63.8667189142931,11.2611505093684,-5.84686294330856e-14,1213.74879402387,3.04866033941987,4139.79964025269,4139.79964025269,4139.79964025269,4139.79964025269,39.2584477460201,39.2584477460201,39.2584477460201,39.2584477460201,-0.174532925199433,0,0,3.048
41.5,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,8.06448840233156e-16,2.31559368114476e-16,-9.8705553251083e-15,63.9007886867513,11.267153550458,-5.89680395491343e-14,1215.04617833399,3.04865487569209,4139.80049993202,4139.80049993202,4139.80049993202,4139.80049993202,39.2584585715567,39.2584585715567,39.2584585715567,39.2584585715567,-0.174532925199433,0,0,3.048
41.52,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,8.19755847338604e-16,2.27763202345134e-16,-9.95740657534687e-15,63.9348584592096,11.2731566744442,-5.94644454429045e-14,1216.34425453612,3.04864932653034,4139.80136214192,4139.80136214192,4139.80136214192,4139.80136214192,39.2584694201088,39.2584694201088,39.2584694201088,39.2584694201088,-0.174532925199433,0,0,3.048
41.54,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,8.33062854444053e-16,2.23967036575791e-16,-1.00417782619283e-14,63.9689282316678,11.279159881562,-5.99577922710256e-14,1217.64302263055,3.0486436935697,4139.80222670264,4139.80222670264,4139.80222670264,4139.80222670264,39.2584802894759,39.2584802894759,39.2584802894759,39.2584802894759,-0.174532925199433,0,0,3.048
41.56,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,8.46369861549501e-16,2.20170870806449e-16,-1.01236703859983e-14,64.0029980041261,11.2851631720291,-6.04480251900778e-14,1218.94248261756,3.0486379784497,4139.80309343524,4139.80309343524,4139.80309343524,4139.80309343524,39.2584911774687,39.2584911774687,39.2584911774687,39.2584911774687,-0.174532925199433,0,0,3.048
41.58,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,8.5967686865495e-16,2.16374705037106e-16,-1.02030829487055e-14,64.0370677765844,11.2911665460461,-6.09350893565925e-14,1220.24263449744,3.04863218281402,4139.80396216161,4139.80396216161,4139.80396216161,4139.80396216161,39.2585020819096,39.2585020819096,39.2585020819096,39.2585020819096,-0.174532925199433,0,0,3.048
41.6,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,8.72983875760398e-16,2.12578539267764e-16,-1.02800159512013e-14,64.0711375490426,11.2971700037964,-6.14189299270515e-14,1221.5434782705,3.0486263083101,4139.80483270449,4139.80483270449,4139.80483270449,4139.80483270449,39.258513000633,39.258513000633,39.258513000633,39.258513000633,-0.174532925199433,0,0,3.048
41.62,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,8.86290882865846e-16,2.08782373498421e-16,-1.03544693946391e-14,64.1052073215009,11.3031735454465,-6.18994920578881e-14,1222.84501393701,3.04862035658883,4139.8057048875,4139.8057048875,4139.8057048875,4139.8057048875,39.2585239314855,39.2585239314855,39.2585239314855,39.2585239314855,-0.174532925199433,0,0,3.048
41.64,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,8.99597889971295e-16,2.04986207729079e-16,-1.0426443280175e-14,64.1392770939591,11.3091771711458,-6.23767209054865e-14,1224.14724149726,3.04861432930422,4139.80657853518,4139.80657853518,4139.80657853518,4139.80657853518,39.2585348723264,39.2585348723264,39.2585348723264,39.2585348723264,-0.174532925199433,0,0,3.048
41.66,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,9.12904897076743e-16,2.01190041959736e-16,-1.04959376089667e-14,64.1733468664174,11.3151808810271,-6.28505616261826e-14,1225.45016095156,3.04860822811304,4139.80745347301,4139.80745347301,4139.80745347301,4139.80745347301,39.2585458210279,39.2585458210279,39.2585458210279,39.2585458210279,-0.174532925199433,0,0,3.048
41.68,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,9.26211904182192e-16,1.97393876190394e-16,-1.05629523821737e-14,64.2074166388756,11.3211846752062,-6.33209593762635e-14,1226.75377230019,3.04860205467452,4139.80832952743,4139.80832952743,4139.80832952743,4139.80832952743,39.2585567754752,39.2585567754752,39.2585567754752,39.2585567754752,-0.174532925199433,0,0,3.048
41.7,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199432,9.3951891128764e-16,1.93597710421052e-16,-1.06274876009569e-14,64.2414864113339,11.3271885537823,-6.37878593119683e-14,1228.05807554345,3.04859581065001,4139.80920652587,4139.80920652587,4139.80920652587,4139.80920652587,39.2585677335676,39.2585677335676,39.2585677335676,39.2585677335676,-0.174532925199433,0,0,3.048
41.72,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,9.52825918393089e-16,1.89801544651709e-16,-1.06895432664787e-14,64.2755561837921,11.333192516838,-6.42512065894879e-14,1229.36307068163,3.04858949770266,4139.81008429677,4139.81008429677,4139.81008429677,4139.81008429677,39.2585786932176,39.2585786932176,39.2585786932176,39.2585786932176,-0.174532925199433,0,0,3.048
41.74,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,9.66132925498537e-16,1.86005378882367e-16,-1.07491193799022e-14,64.3096259562504,11.3391965644396,-6.47109463649653e-14,1230.66875771502,3.04858311749705,4139.81096266962,4139.81096266962,4139.81096266962,4139.81096266962,39.2585896523524,39.2585896523524,39.2585896523524,39.2585896523524,-0.174532925199433,0,0,3.048
41.76,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,9.79439932603985e-16,1.82209213113024e-16,-1.08062159423915e-14,64.3436957287086,11.3452006966369,-6.51670237944962e-14,1231.97513664391,3.04857667169894,4139.81184147498,4139.81184147498,4139.81184147498,4139.81184147498,39.2586006089132,39.2586006089132,39.2586006089132,39.2586006089132,-0.174532925199433,0,0,3.048
41.78,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,9.92746939709434e-16,1.78413047343682e-16,-1.08608329551113e-14,64.3777655011669,11.3512049134634,-6.56193840341286e-14,1233.28220746861,3.04857016197489,4139.81272054448,4139.81272054448,4139.81272054448,4139.81272054448,39.2586115608563,39.2586115608563,39.2586115608563,39.2586115608563,-0.174532925199433,0,0,3.048
41.8,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,1.00605394681488e-15,1.74616881574339e-16,-1.09129704192265e-14,64.4118352736251,11.3572092149366,-6.60679722398636e-14,1234.5899701894,3.04856358999198,4139.8135997109,4139.8135997109,4139.8135997109,4139.8135997109,39.2586225061527,39.2586225061527,39.2586225061527,39.2586225061527,-0.174532925199433,0,0,3.048
41.82,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,1.01936095392033e-15,1.70820715804997e-16,-1.09626283359022e-14,64.4459050460834,11.3632136010577,-6.65127335676556e-14,1235.89842480658,3.04855695741745,4139.81447880812,4139.81447880812,4139.81447880812,4139.81447880812,39.2586334427887,39.2586334427887,39.2586334427887,39.2586334427887,-0.174532925199433,0,0,3.048
41.84,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,1.03266796102578e-15,1.67024550035654e-16,-1.10098067063035e-14,64.4799748185416,11.3692180718123,-6.69536131734124e-14,1237.20757132044,3.04855026591842,4139.8153576712,4139.8153576712,4139.8153576712,4139.8153576712,39.2586443687665,39.2586443687665,39.2586443687665,39.2586443687665,-0.174532925199433,0,0,3.048
41.86,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,1.04597496813123e-15,1.63228384266312e-16,-1.1054505531595e-14,64.5140445909999,11.3752226271698,-6.73905562129956e-14,1238.51740973128,3.04854351716158,4139.8162361364,4139.8162361364,4139.8162361364,4139.8162361364,39.2586552821037,39.2586552821037,39.2586552821037,39.2586552821037,-0.174532925199433,0,0,3.048
41.88,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,1.05928197523668e-15,1.5943221849697e-16,-1.1096724812941e-14,64.5481143634581,11.3812272670843,-6.78235078422213e-14,1239.82794003938,3.04853671281285,4139.81711404116,4139.81711404116,4139.81711404116,4139.81711404116,39.2586661808343,39.2586661808343,39.2586661808343,39.2586661808343,-0.174532925199433,0,0,3.048
41.9,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,1.07258898234212e-15,1.55636052727627e-16,-1.11364645515048e-14,64.5821841359164,11.3872319914939,-6.82524132168596e-14,1241.13916224506,3.0485298545371,4139.81799122415,4139.81799122415,4139.81799122415,4139.81799122415,39.2586770630085,39.2586770630085,39.2586770630085,39.2586770630085,-0.174532925199433,0,0,3.048
41.92,8.9311911037078e-16,6.88202051740103e-16,-7.13877973653007e-17,-0.174532925199431,1.08589598944757e-15,1.51839886958285e-16,-1.1173724748449e-14,64.6162539083746,11.3932368003215,-6.8677217492636e-14,1242.45107634858,3.04852294399781,4139.81886752533,4139.81886752533,4139.81886752533,4139.81886752533,39.258687926693,39.258687926693,39.258687926693,39.258687926693,-0.174532925199433,0,0,3.048
41.94,5.81474279126898e-16,7.40142856947417e-16,-7.13877973653007e-17,-0.174532925199431,1.09920299655302e-15,1.48043721188942e-16,-1.12085054049348e-14,64.6503236808329,11.3992416934745,-6.9097865825231e-14,1243.76368235026,3.04851598285682,4139.81974278589,4139.81974278589,4139.81974278589,4139.81974278589,39.2586987699716,39.2586987699716,39.2586987699716,39.2586987699716,-0.174532925199433,0,0,3.048
41.96,5.81474279126898e-16,7.40142856947417e-16,-7.13877973653007e-17,-0.174532925199431,1.11353303781179e-15,1.44067166896184e-16,-1.12525509973445e-14,64.6843934532912,11.4052466708452,-6.95143026804228e-14,1245.07698025038,3.04850897277397,4139.82061684833,4139.82061684833,4139.82061684833,4139.82061684833,39.2587095909451,39.2587095909451,39.2587095909451,39.2587095909451,-0.174532925199433,0,0,3.048
41.98,5.81474279126898e-16,7.40142856947417e-16,-7.13877973653007e-17,-0.174532925199431,1.12786307907055e-15,1.40090612603425e-16,-1.12939225704241e-14,64.7184632257494,11.4112517323108,-6.99264697645133e-14,1246.39097004924,3.04850191540684,4139.82148955647,4139.82148955647,4139.82148955647,4139.82148955647,39.2587203877315,39.2587203877315,39.2587203877315,39.2587203877315,-0.174532925199433,0,0,3.048
42,5.81474279126898e-16,7.40142856947417e-16,-7.13877973653007e-17,-0.174532925199431,1.14219312032932e-15,1.36114058310667e-16,-1.13326201254176e-14,64.7525329982077,11.4172568777333,-7.03343080938993e-14,1247.70565174712,3.04849481241045,4139.82236075546,4139.82236075546,4139.82236075546,4139.82236075546,39.2587311584665,39.2587311584665,39.2587311584665,39.2587311584665,-0.174532925199433,0,0,3.048
42.02,5.81474279126898e-16,7.40142856947417e-16,-7.13877973653007e-17,-0.174532925199431,1.15652316158808e-15,1.32137504017908e-16,-1.13686436635665e-14,64.7866027706659,11.4232621069601,-7.07377586849316e-14,1249.02102534432,3.04848766543694,4139.8232302918,4139.8232302918,4139.8232302918,4139.8232302918,39.2587419013035,39.2587419013035,39.2587419013035,39.2587419013035,-0.174532925199433,0,0,3.048
42.04,5.81474279126898e-16,7.40142856947417e-16,-7.13877973653007e-17,-0.174532925199431,1.17085320284685e-15,1.2816094972515e-16,-1.14019931861102e-14,64.8206725431242,11.4292674198239,-7.11367625539144e-14,1250.33709084113,3.04848047613531,4139.82409801337,4139.82409801337,4139.82409801337,4139.82409801337,39.2587526144143,39.2587526144143,39.2587526144143,39.2587526144143,-0.174532925199433,0,0,3.048
42.06,5.81474279126898e-16,7.40142856947417e-16,-7.13877973653007e-17,-0.174532925199431,1.18518324410561e-15,1.24184395432391e-16,-1.14326686942855e-14,64.8547423155824,11.4352728161426,-7.15312607171066e-14,1251.65384823783,3.04847324615112,4139.82496376946,4139.82496376946,4139.82496376946,4139.82496376946,39.2587632959882,39.2587632959882,39.2587632959882,39.2587632959882,-0.174532925199433,0,0,3.048
42.08,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.19951328536438e-15,1.20207841139633e-16,-1.14606701893262e-14,64.8888120880407,11.4412782957198,-7.19211941907218e-14,1252.97129753473,3.04846597712621,4139.82582741074,4139.82582741074,4139.82582741074,4139.82582741074,39.2587739442337,39.2587739442337,39.2587739442337,39.2587739442337,-0.174532925199433,0,0,3.048
42.1,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.21486636077646e-15,1.16050898323458e-16,-1.14977858162891e-14,64.9228818604989,11.4472838583448,-7.23065033010691e-14,1254.2894387321,3.04845867069838,4139.82668878932,4139.82668878932,4139.82668878932,4139.82668878932,39.2587845573776,39.2587845573776,39.2587845573776,39.2587845573776,-0.174532925199433,0,0,3.048
42.12,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.23021943618855e-15,1.11893955507283e-16,-1.15320329519933e-14,64.9569516329572,11.4532895037927,-7.26871256149726e-14,1255.60827183024,3.04845132850118,4139.82754775879,4139.82754775879,4139.82754775879,4139.82754775879,39.2587951336655,39.2587951336655,39.2587951336655,39.2587951336655,-0.174532925199433,0,0,3.048
42.14,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.24557251160063e-15,1.07737012691109e-16,-1.15634115977492e-14,64.9910214054154,11.4592952318246,-7.30629980093501e-14,1256.92779682943,3.04844395216356,4139.82840417416,4139.82840417416,4139.82840417416,4139.82840417416,39.2588056713622,39.2588056713622,39.2588056713622,39.2588056713622,-0.174532925199433,0,0,3.048
42.16,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.26092558701271e-15,1.03580069874934e-16,-1.1591921754863e-14,65.0250911778737,11.4653010421876,-7.34340573610723e-14,1258.24801372996,3.04843654330965,4139.82925789196,4139.82925789196,4139.82925789196,4139.82925789196,39.258816168752,39.258816168752,39.258816168752,39.258816168752,-0.174532925199433,0,0,3.048
42.18,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.27627866242479e-15,9.94231270587597e-17,-1.16175634246368e-14,65.0591609503319,11.4713069346152,-7.38002405469646e-14,1259.56892253211,3.04842910355844,4139.8301087702,4139.8301087702,4139.8301087702,4139.8301087702,39.2588266241382,39.2588266241382,39.2588266241382,39.2588266241382,-0.174532925199433,0,0,3.048
42.2,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.29163173783688e-15,9.52661842425852e-17,-1.16403366083684e-14,65.0932307227902,11.4773129088272,-7.41614844438067e-14,1260.89052323618,3.04842163452357,4139.8309566684,4139.8309566684,4139.8309566684,4139.8309566684,39.2588370358439,39.2588370358439,39.2588370358439,39.2588370358439,-0.174532925199433,0,0,3.048
42.22,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.30698481324896e-15,9.11092414264106e-17,-1.16602413073513e-14,65.1273004952484,11.4833189645301,-7.45177259283338e-14,1262.21281584243,3.04841413781299,4139.83180144764,4139.83180144764,4139.83180144764,4139.83180144764,39.2588474022122,39.2588474022122,39.2588474022122,39.2588474022122,-0.174532925199433,0,0,3.048
42.24,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.32233788866104e-15,8.6952298610236e-17,-1.16772775228739e-14,65.1613702677067,11.4893251014169,-7.48689018772369e-14,1263.53580035116,3.04840661502877,4139.83264297053,4139.83264297053,4139.83264297053,4139.83264297053,39.258857721606,39.258857721606,39.258857721606,39.258857721606,-0.174532925199433,0,0,3.048
42.26,2.69829447883016e-16,7.9208366215473e-16,-7.13877973653007e-17,-0.174532925199431,1.33769096407313e-15,8.27953557940614e-17,-1.16914452562198e-14,65.1954400401649,11.4953313191676,-7.52149491671635e-14,1264.85947676265,3.04839906776679,4139.83348110124,4139.83348110124,4139.83348110124,4139.83348110124,39.2588679924084,39.2588679924084,39.2588679924084,39.2588679924084,-0.174532925199433,0,0,3.048
42.28,-4.18153833608652e-17,8.44024467362044e-16,-7.13877973653007e-17,-0.174532925199431,1.35304403948521e-15,7.86384129778869e-17,-1.17027445086674e-14,65.2295098126232,11.501337617449,-7.55558046747185e-14,1266.18384507717,3.04839149761648,4139.83431570552,4139.83431570552,4139.83431570552,4139.83431570552,39.258878213023,39.258878213023,39.258878213023,39.258878213023,-0.174532925199433,0,0,3.048
42.3,-4.18153833608652e-17,8.44024467362044e-16,-7.13877973653007e-17,-0.174532925199431,1.36942014905061e-15,7.43010816382962e-17,-1.172302581633e-14,65.2635795850814,11.5073439959153,-7.58914045866015e-14,1267.508905295,3.04838390616063,4139.83514665072,4139.83514665072,4139.83514665072,4139.83514665072,39.2588883818737,39.2588883818737,39.2588883818737,39.2588883818737,-0.174532925199433,0,0,3.048
42.32,-4.18153833608652e-17,8.44024467362044e-16,-7.13877973653007e-17,-0.174532925199431,1.38579625861601e-15,6.99637502987056e-17,-1.17402441658981e-14,65.2976493575397,11.5133504542079,-7.62216823300188e-14,1268.83465741644,3.04837629497504,4139.83597380579,4139.83597380579,4139.83597380579,4139.83597380579,39.2588984974048,39.2588984974048,39.2588984974048,39.2588984974048,-0.174532925199433,0,0,3.048
42.34,-4.18153833608652e-17,8.44024467362044e-16,-7.13877973653007e-17,-0.174532925199431,1.40217236818141e-15,6.56264189591149e-17,-1.17543995587159e-14,65.3317191299979,11.5193569919555,-7.654657064227e-14,1270.16110144174,3.04836866562835,4139.8367970413,4139.8367970413,4139.8367970413,4139.8367970413,39.2589085580821,39.2589085580821,39.2589085580821,39.2589085580821,-0.174532925199433,0,0,3.048
